date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
5/6/2014 0:00,685000,4,2.5,3030,7864,2,0,0,3,3030,0,1999,0,24201 SE 1st Pl,Sammamish,WA 98074,USA
5/6/2014 0:00,365000,3,1.5,1310,8160,1,0,0,3,1310,0,1950,2005,13714 Ashworth Ave N,Seattle,WA 98133,USA
5/6/2014 0:00,762300,4,2.5,3880,14550,2,0,0,3,3880,0,1987,2000,22344 NE 31st St,Sammamish,WA 98074,USA
5/6/2014 0:00,1580000,4,3.25,3760,10920,1.5,0,0,5,2400,1360,1950,0,5650 NE 55th St,Seattle,WA 98105,USA
5/6/2014 0:00,562000,5,2.25,3040,8111,2,0,0,3,3040,0,1984,0,17649 NE 129th Pl,Redmond,WA 98052,USA
5/6/2014 0:00,530000,5,2.5,2910,9636,1,0,0,4,1690,1220,1964,0,3250 165th Ave SE,Bellevue,WA 98008,USA
5/6/2014 0:00,525000,3,2.5,2970,11985,1,0,0,3,1770,1200,1995,0,21603 NE 29th St,Sammamish,WA 98074,USA
5/6/2014 0:00,484000,2,1.75,1660,6000,1,0,0,3,1160,500,1942,1999,4711 University View Pl NE,Seattle,WA 98105,USA
5/6/2014 0:00,725126,4,2.5,3200,12369,2,0,0,3,3200,0,1998,2006,14707 SE 84th St,Newcastle,WA 98059,USA
5/6/2014 0:00,360000,4,2,2680,18768,1,0,0,5,2680,0,1965,0,31607-31633 44th Ave S,Auburn,WA 98001,USA
5/6/2014 0:00,387000,3,1,1230,9568,1,0,0,5,1230,0,1962,0,12116 SE 71st Pl,Newcastle,WA 98056,USA
5/6/2014 0:00,483500,4,2.5,2740,45732,2,0,0,3,2740,0,1995,0,15418 216th Ave NE,Woodinville,WA 98077,USA
5/6/2014 0:00,655500,4,3.5,3380,8330,2,0,0,3,3380,0,2000,0,1703 NW 200th Ln,Shoreline,WA 98177,USA
5/6/2014 0:00,345000,3,1,1110,6250,1,0,0,3,1110,0,1956,2001,3230 NE 95th St,Seattle,WA 98115,USA
5/6/2014 0:00,533000,5,2.75,1800,3780,1.5,0,0,3,1400,400,1926,2003,7434 Winona Ave N,Seattle,WA 98103,USA
5/6/2014 0:00,385000,3,1.75,1900,5520,1,0,0,3,1280,620,1982,0,5215 32nd Ave S,Seattle,WA 98118,USA
5/6/2014 0:00,675000,2,1,930,36478,1,0,2,3,930,0,1951,1994,4206 SE Newport Way,Bellevue,WA 98006,USA
5/6/2014 0:00,197000,3,1.75,1690,7735,1,0,0,4,1060,630,1976,1992,30020 43rd Pl S,Auburn,WA 98001,USA
5/6/2014 0:00,485000,3,2,1420,4080,1.5,0,0,3,1420,0,1905,2013,720 N 80th St,Seattle,WA 98103,USA
5/6/2014 0:00,1870000,5,4,4510,15175,2,0,0,3,4510,0,1969,2002,8300 SE 82nd St,Mercer Island,WA 98040,USA
5/6/2014 0:00,295000,3,2.25,1980,8000,1,0,0,4,1560,420,1974,0,31966 36th Ave SW,Federal Way,WA 98023,USA
5/6/2014 0:00,499000,2,1.75,1170,2400,1,0,0,4,740,430,1903,0,2112 N 50th St,Seattle,WA 98103,USA
5/6/2014 0:00,1050000,3,2.5,2200,1970,2,0,0,3,1610,590,2008,0,2516 Yale Ave E,Seattle,WA 98102,USA
5/6/2014 0:00,191000,3,1.5,800,8850,1,0,0,4,800,0,1959,0,1003 SW 307th St,Federal Way,WA 98023,USA
5/6/2014 0:00,500000,3,2.5,1480,1171,3,0,0,3,1480,0,2006,0,135 25th Ave E,Seattle,WA 98112,USA
5/6/2014 0:00,390000,5,3.75,2890,5000,1,0,0,3,1310,1580,2006,0,3665 Renton Ave S,Seattle,WA 98144,USA
5/6/2014 0:00,979000,3,2.5,2690,4047,3,0,0,3,2690,0,2014,0,7000 23rd Ave NW,Seattle,WA 98117,USA
5/6/2014 0:00,580000,4,3.25,3569,8327,2,0,0,3,3569,0,2013,1923,710 S 23rd St,Renton,WA 98055,USA
5/6/2014 0:00,369950,3,2,1270,1320,3,0,0,3,1270,0,2006,0,8846 Midvale Ave N,Seattle,WA 98103,USA
5/6/2014 0:00,1800000,5,5,4490,10279,2,0,0,3,3930,560,2013,1923,1435 104th Ave SE,Bellevue,WA 98004,USA
5/6/2014 0:00,776000,4,2.5,3040,6425,2,0,0,3,3040,0,2008,0,16775 NE 86th Ct,Redmond,WA 98052,USA
5/7/2014 0:00,519950,3,2.25,1170,1249,3,0,0,3,1170,0,2014,0,1749 NW 60th St,Seattle,WA 98107,USA
5/7/2014 0:00,255000,5,2.25,2060,8632,1,0,0,3,1030,1030,1962,2003,105 SW 129th St,Burien,WA 98146,USA
5/7/2014 0:00,495000,3,1,990,6000,1,0,0,3,990,0,1943,2002,5628 NE 59th St,Seattle,WA 98105,USA
5/7/2014 0:00,510000,4,2.5,2430,5203,2,0,0,3,2430,0,2003,0,1028 NE 153rd Ct,Shoreline,WA 98155,USA
5/7/2014 0:00,1150000,4,4,4460,103382,2,0,0,3,4460,0,2001,0,25823 NE 30th Ct,Redmond,WA 98053,USA
5/7/2014 0:00,253000,3,1.75,1250,10122,1,0,0,3,1250,0,1994,0,25502 Kanasket Dr,Black Diamond,WA 98010,USA
5/7/2014 0:00,503000,3,2.75,1540,6760,1,0,0,5,1210,330,1980,0,9626 NE 129th Pl,Kirkland,WA 98034,USA
5/7/2014 0:00,275000,3,2.5,1600,7000,2,0,0,4,1600,0,1993,0,21326 SE 277th Pl,Maple Valley,WA 98038,USA
5/7/2014 0:00,249000,3,1,1110,8423,1,0,0,3,1110,0,1952,2008,14613 6th Ave SW,Burien,WA 98166,USA
5/7/2014 0:00,310000,3,1.75,1840,10723,1,0,0,4,1220,620,1974,0,19313 140th Pl SE,Renton,WA 98058,USA
5/7/2014 0:00,750000,3,2.75,2520,5401,1,0,0,4,1360,1160,1946,1989,2806 13th Ave W,Seattle,WA 98119,USA
5/7/2014 0:00,630000,3,2.5,2680,327135,2,0,0,3,2680,0,1995,0,25339 SE 248th St,Ravensdale,WA 98051,USA
5/7/2014 0:00,599999,9,4.5,3830,6988,2.5,0,0,3,2450,1380,1938,2003,8809 Densmore Ave N,Seattle,WA 98103,USA
5/7/2014 0:00,758000,4,2.75,2410,9549,1,0,0,4,1780,630,1956,0,10627 NE 45th St,Kirkland,WA 98033,USA
5/7/2014 0:00,248500,4,1.75,1720,10018,1,0,0,5,1720,0,1960,0,16635 SE 268th St,Covington,WA 98042,USA
5/7/2014 0:00,310000,3,1.75,2070,37904,1,0,0,4,1420,650,1973,0,19654 116th Ave SE,Kent,WA 98031,USA
5/7/2014 0:00,460000,3,2,1760,9055,2,0,0,4,1760,0,1985,0,5003 159th Ct NE,Redmond,WA 98052,USA
5/7/2014 0:00,675000,3,1.75,1680,10500,1,0,0,4,1680,0,1959,0,4 128th Ave SE,Bellevue,WA 98005,USA
5/7/2014 0:00,526000,2,2,1550,2400,1.5,0,0,4,1550,0,1900,1971,3845 Whitman Ave N,Seattle,WA 98103,USA
5/7/2014 0:00,560000,3,3,4120,60392,2,0,2,3,3180,940,1994,0,32223 NE 88th St,Carnation,WA 98014,USA
5/7/2014 0:00,415000,4,3,1830,9548,2,0,0,3,1830,0,1991,0,15204 88th Ave NE,Bothell,WA 98028,USA
5/7/2014 0:00,246000,3,1,1400,7410,1,0,0,3,1400,0,1944,0,624 SW 137th St,Burien,WA 98166,USA
5/7/2014 0:00,314500,3,1.75,1870,12381,1,0,0,4,1870,0,1957,2001,29645 10th Pl S,Federal Way,WA 98003,USA
5/7/2014 0:00,3200000,7,4.5,6210,8856,2.5,0,2,5,4760,1450,1910,0,1230 Warren Ave N,Seattle,WA 98109,USA
5/7/2014 0:00,420000,2,1.5,1040,3500,1.5,0,0,4,1040,0,1904,0,1713 22nd Ave S,Seattle,WA 98144,USA
5/7/2014 0:00,535000,3,1.75,2720,149410,1.5,0,0,3,2720,0,1988,2000,33331 NE Lake Joy Rd,Carnation,WA 98014,USA
5/7/2014 0:00,350000,3,1,1010,9360,1,0,0,3,1010,0,1981,2013,9703 130th Ave NE,Kirkland,WA 98033,USA
5/7/2014 0:00,515000,3,1.75,1580,9147,1,0,1,4,1210,370,1967,0,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA
5/7/2014 0:00,749950,4,2.75,2600,6050,2,0,0,5,1960,640,1949,0,4140 53rd Ave SW,Seattle,WA 98116,USA
5/7/2014 0:00,230000,3,2.5,1920,9180,2,0,0,3,1920,0,1988,2000,206 Oakesdale Ave SW,Renton,WA 98057,USA
5/7/2014 0:00,568000,3,2,2350,5080,1.5,0,0,3,1780,570,1929,0,5531 Seward Park Ave S,Seattle,WA 98118,USA
5/7/2014 0:00,250000,1,1,1100,4373,1,0,0,2,820,280,1947,0,232 SW 154th St,Burien,WA 98166,USA
5/7/2014 0:00,581000,4,2,2510,13695,1,0,0,4,1280,1230,1961,2001,11105 126th Ave NE,Kirkland,WA 98033,USA
5/7/2014 0:00,651000,3,2.5,3240,108366,2,0,0,4,3240,0,1991,0,18611 SE 307th Ln,Kent,WA 98042,USA
5/7/2014 0:00,600000,3,2.5,2460,108900,1,0,0,4,1860,600,1977,0,25525 SE 133rd St,Issaquah,WA 98027,USA
5/7/2014 0:00,500000,2,1,1010,3885,1.5,0,0,4,1010,0,1906,1990,331 22nd Ave E,Seattle,WA 98112,USA
5/7/2014 0:00,475000,2,1,820,2723,1,0,0,3,820,0,1921,2000,4602 Woodlawn Ave N,Seattle,WA 98103,USA
5/7/2014 0:00,352000,5,2.5,2420,8560,1,0,2,3,1620,800,1978,0,3723 S Chicago St,Seattle,WA 98118,USA
5/7/2014 0:00,420000,3,2.25,1770,8165,2,0,0,3,1770,0,1977,2004,12921 79th Pl NE,Kirkland,WA 98034,USA
5/7/2014 0:00,428000,2,2,1350,3900,1,0,0,3,1350,0,2003,0,232nd Way,Redmond,WA 98053,USA
5/7/2014 0:00,599000,3,1.75,1960,4788,1,0,0,4,1090,870,1920,0,6253-6299 15th Ave NE,Seattle,WA 98115,USA
5/7/2014 0:00,492000,4,2.5,3305,16164,1.5,0,0,5,2245,1060,1922,1956,1718 N 175th St,Shoreline,WA 98133,USA
5/7/2014 0:00,630000,2,2.25,2550,5663,1,0,0,3,1720,830,2011,0,1225 N 41st Pl,Renton,WA 98056,USA
5/7/2014 0:00,900000,5,3.75,4130,226076,2,0,0,3,3170,960,1985,0,12809-12907 206th Ave NE,Woodinville,WA 98077,USA
5/7/2014 0:00,1110000,4,1.5,2310,13300,1,0,0,3,1890,420,1950,2005,9724 NE 14th St,Clyde Hill,WA 98004,USA
5/7/2014 0:00,575000,4,2,1650,5000,1,0,0,3,1650,0,1955,2005,6708 14th Ave NW,Seattle,WA 98117,USA
5/7/2014 0:00,705000,4,2.5,2650,4316,1.5,0,0,3,1520,1130,1905,2013,1902 45th Ave SW,Seattle,WA 98116,USA
5/7/2014 0:00,940000,4,2.25,1890,5940,1,0,1,3,1470,420,1963,2008,1234 22nd Ave E,Seattle,WA 98112,USA
5/7/2014 0:00,313000,3,1.75,2190,8000,1,0,0,4,2190,0,1967,0,32631 39th Ave SW,Federal Way,WA 98023,USA
5/7/2014 0:00,618080,3,2.5,2030,6500,2,0,0,3,2030,0,1988,2000,4421-4564 186th Ave SE,Issaquah,WA 98027,USA
5/7/2014 0:00,640000,3,3,2270,5175,2,0,0,3,2130,140,2002,0,1200 N 27th Pl,Renton,WA 98056,USA
5/7/2014 0:00,485000,3,2,1610,4160,1,0,0,4,1010,600,1917,0,4313 SW Willow St,Seattle,WA 98136,USA
5/7/2014 0:00,300000,2,1,760,3001,1,0,0,3,760,0,1913,1983,1761 17th Ave S,Seattle,WA 98144,USA
5/7/2014 0:00,379500,2,1,1640,17335,1,0,0,3,840,800,1978,0,3301-3389 289th Ave NE,Redmond,WA 98053,USA
5/7/2014 0:00,339950,3,2.25,1630,12295,2,0,0,4,1630,0,1985,0,19501 135th Ave SE,Renton,WA 98058,USA
5/7/2014 0:00,1500000,6,2.5,3560,6480,2.5,0,0,4,3560,0,1914,1945,903 22nd Ave E,Seattle,WA 98112,USA
5/7/2014 0:00,1340000,3,3,2960,5500,2,0,2,3,2440,520,1937,1990,3529 W Howe St,Seattle,WA 98199,USA
5/7/2014 0:00,500000,3,2.5,1940,37565,1,0,0,4,1940,0,1987,0,20821 SE 135th St,Issaquah,WA 98027,USA
5/7/2014 0:00,239900,3,2,1410,7566,1,0,0,3,1410,0,1985,0,11907 SE 261st Pl,Kent,WA 98030,USA
5/7/2014 0:00,314950,3,1,1040,16986,1,0,0,4,1040,0,1968,0,18227 SE 135th St,Renton,WA 98059,USA
5/7/2014 0:00,361280,2,1,820,6400,1,0,0,4,820,0,1944,0,5902 37th Ave SW,Seattle,WA 98126,USA
5/7/2014 0:00,100000,2,1,910,22000,1,0,0,3,910,0,1956,2001,138 Seattle Blvd S,Algona,WA 98001,USA
5/7/2014 0:00,540000,7,5.75,3700,7647,2,0,1,3,3700,0,1948,1984,15007-15299 37th Ave NE,Lake Forest Park,WA 98155,USA
5/7/2014 0:00,480500,4,2.5,2180,11200,1,0,0,4,2180,0,1968,0,18911 NE 165th Pl,Woodinville,WA 98072,USA
5/7/2014 0:00,280000,3,2.5,1600,4271,2,0,0,3,1600,0,2000,0,5146 S 303rd Pl,Auburn,WA 98001,USA
5/7/2014 0:00,440000,3,1.75,1500,6180,1,0,0,4,1060,440,1947,1988,3827 39th Ave S,Seattle,WA 98118,USA
5/7/2014 0:00,530000,3,1,1340,4284,1,0,0,3,1080,260,1910,2006,4703-4707 4th Ave NE,Seattle,WA 98105,USA
5/7/2014 0:00,560000,3,2,1860,13374,1,0,0,3,1860,0,1985,0,1010 NW Inneswood Dr,Issaquah,WA 98027,USA
5/7/2014 0:00,775000,3,2,2540,7200,1.5,0,3,4,1600,940,1905,0,517 32nd Ave S,Seattle,WA 98144,USA
5/7/2014 0:00,160000,2,1,1040,13100,1,0,0,5,1040,0,1912,0,733 1st Ave N,Kent,WA 98032,USA
5/7/2014 0:00,209950,3,1.5,1380,11130,1,0,0,3,1380,0,1960,2012,32016 8th Ave S,Federal Way,WA 98003,USA
5/7/2014 0:00,226500,3,1.75,1640,10762,1,0,0,3,1130,510,1988,2000,27000-27080 201st Ave SE,Covington,WA 98042,USA
5/7/2014 0:00,380000,5,1.75,3000,6000,1,0,0,5,1500,1500,1958,0,8514 S 124th St,Seattle,WA 98178,USA
5/7/2014 0:00,409500,4,2.75,2140,13000,1,0,0,3,1320,820,1968,1997,19302 65th Pl NE,Kenmore,WA 98028,USA
5/7/2014 0:00,690000,3,2,1760,6428,1,0,0,4,980,780,1942,1982,2145 Condon Way W,Seattle,WA 98199,USA
5/7/2014 0:00,405000,3,2.25,1660,8307,1,0,0,4,1660,0,1961,2001,605 N 178th St,Shoreline,WA 98133,USA
5/7/2014 0:00,375000,3,2.5,1830,13042,2,0,0,3,1830,0,1990,2009,25408 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA
5/7/2014 0:00,794154,4,2,2210,8556,1,0,1,4,1210,1000,1954,1979,3235 30th Ave W,Seattle,WA 98199,USA
5/7/2014 0:00,185000,4,1,1490,6600,1,0,0,3,1490,0,1969,2010,13248 Occidental Ave S,Burien,WA 98168,USA
5/7/2014 0:00,245000,3,1.5,1260,1270,2,0,0,3,1040,220,2005,0,11304 Corliss Ave N,Seattle,WA 98133,USA
5/7/2014 0:00,1532500,5,4.5,4270,8076,2,0,0,3,3400,870,2007,0,11017 101st Pl NE,Kirkland,WA 98033,USA
5/7/2014 0:00,1040000,4,3.5,3900,8391,2,0,0,3,3900,0,2006,0,10908 101st Pl NE,Kirkland,WA 98033,USA
5/7/2014 0:00,425000,2,2.5,1150,1027,3,0,0,3,1150,0,2008,0,3631 Greenwood Ave N,Seattle,WA 98103,USA
5/7/2014 0:00,495000,4,2.75,2656,21195,2,0,0,3,2656,0,2014,0,31898 50th Pl S,Auburn,WA 98001,USA
5/7/2014 0:00,365000,5,2.75,2410,5003,1,0,0,3,1410,1000,2008,0,7956 46th Ave S,Seattle,WA 98118,USA
5/7/2014 0:00,417250,3,2.25,1606,1452,3,0,0,3,1606,0,2009,0,12303 Sand Point Way NE,Seattle,WA 98125,USA
5/7/2014 0:00,339950,2,1,820,681,3,0,0,3,820,0,2006,0,513 N 46th St,Seattle,WA 98103,USA
5/8/2014 0:00,615000,2,1,1540,6872,1,0,0,4,820,720,1946,1989,2814 13th Ave W,Seattle,WA 98119,USA
5/8/2014 0:00,403000,3,2.75,2090,8354,2,0,0,3,2090,0,2012,1912,27930 NE 147th Pl,Duvall,WA 98019,USA
5/8/2014 0:00,980000,5,2.5,3160,11470,1,0,0,4,1780,1380,1971,0,7401 92nd Pl SE,Mercer Island,WA 98040,USA
5/8/2014 0:00,258000,4,1.75,1730,8320,1,0,0,3,1230,500,1977,2004,30633 21st Ave SW,Federal Way,WA 98023,USA
5/8/2014 0:00,533000,3,1,1670,4080,1,0,0,3,1170,500,1967,2011,544 NE 84th St,Seattle,WA 98115,USA
5/8/2014 0:00,537500,4,2.5,2550,4630,2,0,0,3,2550,0,2005,0,1825 251st Pl SE,Sammamish,WA 98075,USA
5/8/2014 0:00,830000,5,3,3040,9601,1,0,0,5,1970,1070,1968,0,5200-5298 90th Ave SE,Mercer Island,WA 98040,USA
5/8/2014 0:00,712000,3,1,1250,4620,1.5,0,0,4,1150,100,1900,1971,3612 Interlake Ave N,Seattle,WA 98103,USA
5/8/2014 0:00,262000,4,2.5,2020,6236,2,0,0,3,2020,0,2002,0,434 Pullman Ave,Algona,WA 98001,USA
5/8/2014 0:00,753888,4,2.5,2660,5500,2,0,2,3,2660,0,2003,0,1669 28th Ave NE,Issaquah,WA 98029,USA
5/8/2014 0:00,134000,2,1.5,980,5000,2,0,0,3,980,0,1922,2003,235 Thelma St,Skykomish,WA 98288,USA
5/8/2014 0:00,402000,3,2.5,1960,8000,1,0,0,4,1290,670,1977,0,12207 NE 139th Pl,Kirkland,WA 98034,USA
5/8/2014 0:00,205000,2,1,720,5040,1,0,0,3,720,0,1955,2005,8448 Delridge Way SW,Seattle,WA 98106,USA
5/8/2014 0:00,553650,2,2.5,1360,1349,2,0,0,3,1050,310,1997,0,624 Lake Washington Blvd E,Seattle,WA 98112,USA
5/8/2014 0:00,559950,2,2,1870,4950,1,0,0,3,1870,0,2006,0,23733 NE Salal Pl,Redmond,WA 98053,USA
5/8/2014 0:00,260000,4,1.5,2130,8800,1,0,0,3,1100,1030,1962,2003,24345 35th Pl S,Kent,WA 98032,USA
5/8/2014 0:00,270000,4,2.5,1810,6509,2,0,0,3,1810,0,1994,0,14816 SE 278th St,Kent,WA 98042,USA
5/8/2014 0:00,295000,2,1.75,2200,89298,1,0,0,3,1100,1100,1973,2013,27469-27501 SE 154th Pl,Issaquah,WA 98027,USA
5/8/2014 0:00,719000,3,2.5,1690,4500,1.5,0,1,4,1690,0,1928,0,4022 SW Walker St,Seattle,WA 98116,USA
5/8/2014 0:00,266000,3,2.5,1940,8547,1,0,0,3,1460,480,1989,0,28123 123rd Pl SE,Kent,WA 98030,USA
5/8/2014 0:00,325900,4,2.5,2320,6270,2,0,0,3,2320,0,2004,2003,15020 SE 281st St,Kent,WA 98042,USA
5/8/2014 0:00,647500,4,1.75,2060,26036,1,0,0,4,1160,900,1947,1988,17622 12th Ave SW,Normandy Park,WA 98166,USA
5/8/2014 0:00,1039000,4,1,3410,5000,2,0,0,5,2190,1220,1910,0,2509 33rd Ave S,Seattle,WA 98144,USA
5/8/2014 0:00,569000,4,2.25,2250,41688,2,0,0,3,2250,0,1980,0,7304 217th Pl NE,Redmond,WA 98053,USA
5/8/2014 0:00,246000,3,1.75,1390,7399,1,0,0,4,1390,0,1975,0,11921 SE 205th St,Kent,WA 98031,USA
5/8/2014 0:00,515000,2,1,1060,4960,1,0,0,3,1060,0,1926,2003,8230 Corliss Ave N,Seattle,WA 98103,USA
5/8/2014 0:00,207000,3,1,1490,8995,1,0,0,4,1490,0,1954,1979,12612 23rd Ave S,Seattle,WA 98168,USA
5/8/2014 0:00,780000,4,1.75,2480,9195,1,0,0,3,1390,1090,1950,2005,3002 109th Ave SE,Bellevue,WA 98004,USA
5/8/2014 0:00,489990,5,2.25,2440,20828,1.5,0,0,4,2440,0,1975,0,13711 SE 251 Pl,Kent,WA 98042,USA
5/8/2014 0:00,335000,3,1.5,2240,87625,1.5,0,0,2,1480,760,1980,0,18748 SE 330th St,Auburn,WA 98092,USA
5/8/2014 0:00,295000,3,2.5,1920,7229,2,0,0,3,1920,0,1993,0,1914 S 375th St,Federal Way,WA 98003,USA
5/8/2014 0:00,385000,3,1.75,1890,9920,1,0,0,3,1230,660,1944,0,14317 22nd Ave NE,Seattle,WA 98125,USA
5/8/2014 0:00,350000,4,1.75,2250,13515,1,0,0,4,2150,100,1940,2001,468 Scenic Way,Kent,WA 98030,USA
5/8/2014 0:00,235000,2,1,1270,3008,1,0,0,4,650,620,1923,0,4305 S Webster St,Seattle,WA 98118,USA
5/8/2014 0:00,358000,2,1.5,960,1808,2,0,0,3,960,0,1993,0,1816 26th Ave,Seattle,WA 98122,USA
5/8/2014 0:00,716500,4,2.5,3290,6465,2,0,0,3,3290,0,2002,0,1031 272nd Pl SE,Sammamish,WA 98075,USA
5/8/2014 0:00,228000,4,1.75,2000,6120,1,0,0,3,1100,900,1965,1993,5933 S Eastwood Dr,Seattle,WA 98178,USA
5/8/2014 0:00,405000,2,1,1020,8155,1,0,0,4,1020,0,1948,0,13221 3rd Ave NW,Seattle,WA 98177,USA
5/8/2014 0:00,538000,4,1.75,1840,9600,1,0,0,3,1220,620,1967,2011,5524 161st Pl NE,Redmond,WA 98052,USA
5/8/2014 0:00,530000,3,1.75,1980,6760,1,0,0,4,1980,0,1973,0,3220 170th Ave NE,Bellevue,WA 98008,USA
5/8/2014 0:00,1750000,6,3,3510,5760,2.5,0,0,4,3510,0,1906,1990,806 15th Ave E,Seattle,WA 98112,USA
5/8/2014 0:00,636000,2,1.75,1230,3600,1.5,0,0,5,1230,0,1925,0,2561 3rd Ave W,Seattle,WA 98119,USA
5/8/2014 0:00,535000,4,2.5,2280,65836,2,0,0,3,2280,0,2004,2003,13812 196th Ave NE,Woodinville,WA 98077,USA
5/8/2014 0:00,1500000,3,1.75,2430,12757,1,0,2,4,1340,1090,1952,0,9842 Vineyard Crest,Bellevue,WA 98004,USA
5/8/2014 0:00,868500,3,2.5,2920,3942,3,0,0,3,2920,0,2008,0,1012 N 42nd Pl,Renton,WA 98056,USA
5/8/2014 0:00,530000,4,2.75,2280,2850,1.5,0,0,4,1540,740,1930,0,8013 20th Ave NE,Seattle,WA 98115,USA
5/8/2014 0:00,450000,3,2,1510,43560,1,0,0,3,1510,0,1954,2005,13611 Bear Creek Rd NE,Woodinville,WA 98077,USA
5/8/2014 0:00,230000,3,1.75,950,6000,1,0,0,3,790,160,1939,1969,1237 S Sullivan St,Seattle,WA 98108,USA
5/8/2014 0:00,229000,3,2.5,1190,3000,2,0,0,3,1190,0,2002,0,12227 47th Ave S,Tukwila,WA 98178,USA
5/8/2014 0:00,437000,3,1.75,1310,9282,1,0,0,4,1310,0,1976,1992,17128 NE 92nd St,Redmond,WA 98052,USA
5/8/2014 0:00,1307000,5,3.25,2800,3200,1.5,0,0,5,1910,890,1932,2002,365 Halladay St,Seattle,WA 98109,USA
5/8/2014 0:00,595000,3,2.5,1750,3354,2,0,0,4,1750,0,1991,0,10621 NE 107th Pl,Kirkland,WA 98033,USA
5/8/2014 0:00,660000,3,1.75,1320,5750,1.5,0,0,5,1320,0,1918,0,2121 46th Ave SW,Seattle,WA 98116,USA
5/8/2014 0:00,347500,4,2.5,2460,7350,2,0,0,3,2460,0,1989,0,32817 10th Pl SW,Federal Way,WA 98023,USA
5/8/2014 0:00,297950,3,2,1240,10800,1,0,0,3,1240,0,1967,2010,17109 139th Pl SE,Renton,WA 98058,USA
5/8/2014 0:00,245000,3,1.5,1260,7964,1,0,0,4,1260,0,1955,2009,168 S 192nd Pl,Des Moines,WA 98148,USA
5/8/2014 0:00,543200,6,2.25,2820,15600,1.5,0,2,5,1970,850,1940,0,15451 22nd Ave SW,Burien,WA 98166,USA
5/8/2014 0:00,1250000,4,3.25,3820,24166,2,0,1,4,3310,510,1990,0,8565 E Mercer Way,Mercer Island,WA 98040,USA
5/8/2014 0:00,413450,3,2.5,1540,1614,3,0,0,3,1470,70,2008,0,9202A Interlake Ave N,Seattle,WA 98103,USA
5/8/2014 0:00,330000,2,2,1550,435600,1.5,0,0,2,1550,0,1972,0,36521 SE 94th St,Snoqualmie,WA 98065,USA
5/8/2014 0:00,424500,3,1.75,1460,7700,1,0,0,3,1460,0,1979,2014,15917 NE 109th Way,Redmond,WA 98052,USA
5/8/2014 0:00,230000,3,1,1390,16000,1,0,0,4,1390,0,1960,2001,322 9th Ave N,Algona,WA 98001,USA
5/8/2014 0:00,930000,3,3.25,2640,4080,2,0,0,3,1840,800,1912,2000,4714 Thackeray Pl NE,Seattle,WA 98105,USA
5/8/2014 0:00,349000,3,1.75,1590,9620,1,0,0,3,1590,0,1988,2000,4924 SE 2nd Pl,Renton,WA 98059,USA
5/8/2014 0:00,835000,4,2,1910,6960,1.5,0,0,5,1910,0,1941,0,744 N 83rd St,Seattle,WA 98103,USA
5/8/2014 0:00,988500,3,2.75,2015,16807,2,1,4,3,2015,0,2007,0,2973-3563 SW 172nd St,Burien,WA 98166,USA
5/8/2014 0:00,500000,3,1.75,1410,1197,3,0,0,3,1410,0,2012,1912,4010 Linden Ave N,Seattle,WA 98103,USA
5/8/2014 0:00,499000,2,1.5,1110,957,2,0,0,3,930,180,2005,0,1417 4th Ave W,Seattle,WA 98119,USA
5/8/2014 0:00,321950,2,1.25,860,1277,2,0,0,3,860,0,2007,0,2113 15th Ave S,Seattle,WA 98144,USA
5/8/2014 0:00,494000,3,2.5,2310,4729,2,0,0,3,2310,0,2011,0,7630 Todd Pl,Kenmore,WA 98028,USA
5/8/2014 0:00,441750,2,1.5,1020,1060,3,0,0,3,1020,0,2008,0,743 N 71st St,Seattle,WA 98103,USA
5/8/2014 0:00,438000,2,1,980,1179,2,0,0,3,980,0,2010,0,2050 14th Ave W,Seattle,WA 98119,USA
5/9/2014 0:00,985000,4,2.25,4230,37769,2,0,0,3,4230,0,1989,0,19505 NE 143rd St,Woodinville,WA 98077,USA
5/9/2014 0:00,352000,3,2.25,1640,11050,1,0,0,4,1640,0,1972,0,14513-14521 164th Pl SE,Renton,WA 98059,USA
5/9/2014 0:00,839900,4,3.5,3810,13592,1,0,1,3,2560,1250,2013,1923,2411 Meadow Ave N,Renton,WA 98056,USA
5/9/2014 0:00,765000,4,2.75,2790,10819,2,0,0,3,2790,0,1996,0,19490 SE 57th Pl,Issaquah,WA 98027,USA
5/9/2014 0:00,460000,4,1.75,1750,5500,1.5,0,0,5,1050,700,1926,0,7021 24th Ave NW,Seattle,WA 98117,USA
5/9/2014 0:00,224500,4,1,1430,8355,1.5,0,0,4,1430,0,1983,0,31714 125th Pl SE,Auburn,WA 98092,USA
5/9/2014 0:00,254000,3,2.5,1850,4597,2,0,0,3,1850,0,2003,0,15407 SE 252nd Pl,Covington,WA 98042,USA
5/9/2014 0:00,255000,2,1,960,28717,1,0,0,4,960,0,1984,0,29805-29821 129th Pl SW,Vashon,WA 98070,USA
5/9/2014 0:00,610000,3,3,2480,45302,1,0,0,4,1620,860,1976,1992,19707 NE 181st St,Woodinville,WA 98077,USA
5/9/2014 0:00,920000,4,3,3750,11025,2,0,0,3,3750,0,1976,0,3005 211th Ave NE,Sammamish,WA 98074,USA
